Observation,file_path,Behavior,Time_Relative_sf,id
1085_UWisc_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1085_UWisc_FT_balc1234_EFA - Event Logs,Phase2_stop,58.67,1085
1085_UWisc_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1085_UWisc_FT_balc1234_EFA - Event Logs,Phase3_start,84.2666,1085
1085_UWisc_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1085_UWisc_FT_balc1234_EFA - Event Logs,Phase3_stop,94.27,1085
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase1_start,2.36903,1200
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase1_stop,12.2455,1200
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase2_start,80.3468,1200
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase2_stop,90.5236,1200
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase3_start,121.087,1200
1200_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1200_UWisc_FT_balc123_EFA - Event Logs,Phase3_stop,131.097,1200
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase1_start,1.03436,3218
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase1_stop,11.03,3218
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase2_start,79.1172,3218
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase2_stop,89.12,3218
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase3_start,145.211,3218
3218_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3218_UWisc_FT_balc123_EFA - Event Logs,Phase3_stop,155.21,3218
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase1_start,4.0,5049
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase1_stop,14.0,5049
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase2_start,56.8333,5049
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase2_stop,66.83,5049
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase3_start,96.0999,5049
5049_UWisc_FT_balc123_EFA,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5049_UWisc_FT_balc123_EFA - Event Logs,Phase3_stop,106.1,5049
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase1_start,2.06874,3208
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase1_stop,12.07,3208
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase2_start,61.2611,3208
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase2_stop,71.26,3208
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase3_start,110.377,3208
3208_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 3208_UWisc_FT_balc123_JB - Event Logs,Phase3_stop,120.38,3208
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase1_start,2.43333,5082
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase1_stop,12.43,5082
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase2_start,72.7333,5082
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase2_stop,82.73,5082
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase3_start,149.967,5082
5082_UWisc_FT_balc123_JP,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5082_UWisc_FT_balc123_JP - Event Logs,Phase3_stop,153.267,5082
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase1_start,2.46667,5036
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase1_stop,12.47,5036
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase2_start,50.8333,5036
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase2_stop,60.83,5036
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase3_start,117.6,5036
5036_UWisc_FT_Balc123_GB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5036_UWisc_FT_balc123_GB - Event Logs,Phase3_stop,127.6,5036
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase1_start,13.2333,5045
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase1_stop,23.23,5045
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase2_start,67.0666,5045
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase2_stop,77.07,5045
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase3_start,142.8,5045
5045_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 5045_UWisc_FT_balc123_JB - Event Logs,Phase3_stop,152.8,5045
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase1_start,2.93333,2144
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase1_stop,13.3667,2144
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase2_start,71.1666,2144
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase2_stop,81.4333,2144
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase3_start,108.067,2144
2144_UWisc_FT_balc123_JD,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project - 2144_UWisc_FT_balc123_JD - Event Logs,Phase3_stop,118.0,2144
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase1_start,4.63333,1221
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase1_stop,14.63,1221
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase2_start,51.2333,1221
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase2_stop,61.23,1221
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase3_start,79.6999,1221
1221_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1221_UWisc_FT_balc123_JB - Event Logs,Phase3_stop,89.7,1221
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase1_start,63.5999,1095
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase1_stop,73.6,1095
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase2_start,100.367,1095
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase2_stop,110.37,1095
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase3_start,153.1,1095
1095_UWisc_FT_balc123_JB,/files/pathml/aim2/raw_labels/UWisc/FINAL FT Coding Project 2 - 1095_UWisc_FT_Balc123_JB - Event Logs,Phase3_stop,163.1,1095
