Observation,file_path,Behavior,Time_Relative_sf,id
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase1_start,3.05946,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase1_stop,13.06,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase2_start,25.1144,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase2_stop,35.11,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase3_start,46.1579,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase3_stop,56.16,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase4_start,66.2322,P33
P33_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P33_CP_FT_balc1234_GB - Event Logs,Phase4_stop,76.23,P33
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase1_start,2.18533,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase1_stop,12.19,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase2_start,21.3153,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase2_stop,31.32,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase3_start,37.1842,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase3_stop,47.18,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase4_start,57.0874,P34
P34_CP_FT_balc1234_SB_2JP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P34_CP_FT_balc1234_SB_2JP - Event Logs,Phase4_stop,67.09,P34
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase1_start,2.17885,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase1_stop,12.08,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase2_start,14.3422,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase2_stop,24.3412,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase3_start,27.6696,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase3_stop,37.6885,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase4_start,40.3109,P36
P36_CP_FT_balc1234_NP,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P36_CP_FT_balc1234_NP - Event Logs,Phase4_stop,50.2961,P36
P37_CP_FT_balc1_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc1_GS - Event Logs,Phase1_start,1.84905,P37
P37_CP_FT_balc1_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc1_GS - Event Logs,Phase1_stop,11.85,P37
P37_CP_FT_balc2_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc2_GS - Event Logs,Phase2_start,0.0,P37
P37_CP_FT_balc2_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc2_GS - Event Logs,Phase2_stop,10.0,P37
P37_CP_FT_balc3_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc3_GS - Event Logs,Phase3_start,6.69038,P37
P37_CP_FT_balc3_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc3_GS - Event Logs,Phase3_stop,16.69,P37
P37_CP_FT_balc4_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc4_GS - Event Logs,Phase4_start,0.84049,P37
P37_CP_FT_balc4_GS,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P37_CP_FT_balc4_GS - Event Logs,Phase4_stop,10.84,P37
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase1_start,12.5404,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase1_stop,22.54,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase2_start,30.4937,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase2_stop,40.49,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase3_start,47.1358,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase3_stop,57.14,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase4_start,61.7271,P39
P39_CP_FT_balc1234_GB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P39_CP_FT_balc1234_GB - Event Logs,Phase4_stop,71.73,P39
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase1_start,1.81551,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase1_stop,13.5826,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase2_start,21.0128,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase2_stop,31.3678,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase3_start,36.7807,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase3_stop,47.8082,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase4_start,56.7849,P34
P34_CP_FT_balc1234_SB,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P34_CP_FT_balc1234_SB - Event Logs,Phase4_stop,68.1486,P34
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase1_start,2.79049,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase1_stop,12.79,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase2_start,20.6092,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase2_stop,30.61,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase3_start,37.4194,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase3_stop,47.42,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase4_start,53.0865,P41
P41_CP_FT_balc1234_SB_imported,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project 2 - P41_CP_FT_balc1234_SB - Event Logs,Phase4_stop,63.09,P41
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase1_start,9.87539,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase1_stop,21.1707,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase2_start,28.276,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase2_stop,39.8067,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase3_start,46.5214,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase3_stop,57.7676,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase4_start,63.5718,P27
P27_CP_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/CP/FINAL FT Coding Project - P27_CP_FT_balc1234_EFA - Event Logs,Phase4_stop,74.9758,P27
