Observation,file_path,Behavior,Time_Relative_sf,id
T19_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T19_VA_FT_balc1234_GB - Event Logs,Phase3_start,43.7771,T19
T19_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T19_VA_FT_balc1234_GB - Event Logs,Phase3_stop,56.6567,T19
T19_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T19_VA_FT_balc1234_GB - Event Logs,Phase4_start,65.9993,T19
T19_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T19_VA_FT_balc1234_GB - Event Logs,Phase4_stop,77.711,T19
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase1_start,5.20521,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase1_stop,15.21,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase2_start,21.9553,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase2_stop,31.96,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase3_start,42.1755,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase3_stop,52.18,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase4_start,57.8579,T21
T21_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T21_VA_FT_balc1234_JP - Event Logs,Phase4_stop,67.86,T21
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase1_start,5.23857,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase1_stop,15.24,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase2_start,22.6226,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase2_stop,32.62,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase3_start,42.042,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase3_stop,52.04,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase4_start,63.9306,T24
T24_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T24_VA_FT_balc1234_JP - Event Logs,Phase4_stop,73.93,T24
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase1_start,6.74007,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase1_stop,16.74,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase2_start,31.1645,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase2_stop,41.16,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase3_start,49.1491,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase3_stop,59.15,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase4_start,65.1985,T20
T20_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T20_VA_FT_balc1234_JB - Event Logs,Phase4_stop,75.2,T20
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase1_start,7.77444,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase1_stop,17.77,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase2_start,29.5963,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase2_stop,39.6,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase3_start,51.4848,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase3_stop,61.48,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase4_start,81.5482,T23
T23_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T23_VA_FT_balc1234_JP - Event Logs,Phase4_stop,91.55,T23
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase1_start,6.07274,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase1_stop,16.0678,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase2_start,26.5317,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase2_stop,36.5184,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase3_start,42.28,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase3_stop,52.2742,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase4_start,62.2623,T22
T22_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T22_VA_FT_balc1234_GB - Event Logs,Phase4_stop,72.2723,T22
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase1_start,3.03637,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase1_stop,13.6136,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase2_start,32.7995,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase2_stop,43.31,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase3_start,53.4868,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase3_stop,63.8972,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase4_start,71.705,T27
T27_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T27_VA_FT_balc1234_GB - Event Logs,Phase4_stop,82.2823,T27
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase1_start,6.90691,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase1_stop,16.91,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase2_start,24.69,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase2_stop,24.6914,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase3_start,42.1755,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase3_stop,52.18,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase4_start,59.4261,T26
T26_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T26_VA_FT_balc1234_JP - Event Logs,Phase4_stop,69.43,T26
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase1_start,6.84017,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase1_stop,16.84,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase2_start,23.6236,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase2_stop,33.62,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase3_start,40.7407,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase3_stop,50.74,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase4_start,60.7608,T25
T25_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T25_VA_FT_balc1234_JP - Event Logs,Phase4_stop,70.76,T25
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase1_start,11.3113,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase1_stop,21.31,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase2_start,30.8976,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase2_stop,40.9,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase3_start,51.1292,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase3_stop,61.13,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase4_start,69.0023,T28
T28_VA_FT_balc1234_EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA - Event Logs,Phase4_stop,79.0,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase1_start,12.1788,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase1_stop,22.1889,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase2_start,31.298,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase2_stop,41.3413,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase3_start,51.3847,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase3_stop,61.3947,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase4_start,69.8031,T28
T28_VA_FT_balc1234_EFA_2GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T28_VA_FT_balc1234_EFA_2GB - Event Logs,Phase4_stop,79.8132,T28
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase1_start,5.77245,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase1_stop,17.7511,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase2_start,23.0564,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase2_stop,36.8368,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase3_start,57.6243,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase3_stop,59.0591,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase4_start,85.5189,T29
T29_VA_FT_balc1234_JB_2JD ,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB_2JD  - Event Logs,Phase4_stop,87.1872,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase1_start,5.77244,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase1_stop,15.77,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase2_start,22.8228,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase2_stop,32.82,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase3_start,57.4575,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase3_stop,58.9923,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase4_start,85.1518,T29
T29_VA_FT_balc1234_JB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T29_VA_FT_balc1234_JB - Event Logs,Phase4_stop,87.0871,T29
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase1_start,7.47414,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase1_stop,17.4842,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase2_start,26.5599,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase2_stop,36.5699,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase3_start,48.7487,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase3_stop,58.7588,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase4_start,65.6657,T31
T31_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T31_VA_FT_blac1234_SB - Event Logs,Phase4_stop,74.7748,T31
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase1_start,4.13748,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase1_stop,14.8815,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase2_start,21.4882,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase2_stop,32.2322,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase3_start,38.4384,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase3_stop,49.0157,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase4_start,56.2896,T32
T32_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T32_VA_FT_balc1234_GB - Event Logs,Phase4_stop,67.6343,T32
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase1_start,5.3053,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase1_stop,15.31,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase2_start,26.1595,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase2_stop,36.16,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase3_start,51.1512,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase3_stop,61.15,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase4_start,77.0103,T36
T36_VA_FT_balc1234_GB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_GB - Event Logs,Phase4_stop,79.1458,T36
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase1_start,4.83817,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase1_stop,14.8508,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase2_start,33.033,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase2_stop,43.0431,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase3_start,51.0511,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase3_stop,61.0611,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase4_start,66.8001,T34
T34_VA_FT_blac1234_SB,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T34_VA_FT_blac1234_SB - Event Logs,Phase4_stop,76.8102,T34
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase1_start,4.07317,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase1_stop,14.0808,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase2_start,22.4892,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase2_stop,32.4992,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase3_start,44.1108,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase3_stop,54.1208,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase4_start,67.1004,T36
T36_VA_FT_balc1234_NP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T36_VA_FT_balc1234_NP - Event Logs,Phase4_stop,77.1104,T36
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase1_start,5.67234,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase1_stop,15.67,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase2_start,22.1889,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase2_stop,32.19,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase3_start,38.8722,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase3_stop,48.87,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase4_start,56.2229,T35
T35_VA_FT_balc1234_JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T35_VA_FT_balc1234_JP - Event Logs,Phase4_stop,66.22,T35
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase1_start,12.1121,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase1_stop,22.11,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase2_start,29.6964,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase2_stop,39.7,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase3_start,47.6143,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase3_stop,57.61,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase4_start,64.7648,T40
T40_VA_FT_balc1234_JD_2JP,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T40_VA_FT_balc1234_JD_2JP - Event Logs,Phase4_stop,74.76,T40
T38_VA_FT_balc1234_GS_2EFA,/files/pathml/aim2/raw_labels/VA/FINAL FT Coding Project - T38_VA_FT_balc1234_GS_2EFA - Event Logs,Phase1_start,7.42,T38
